b'time,Year,Month,Day,Hour,latitude,longitude,country,state,county,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-01-19T17:18:46.480Z,2008,1,19,17,40.175,-122.755,us,California,Tehama County,10.1,4.5,mwr,70,112.1,,,us,usp000fx1e,2015-01-28T23:04:16.777Z,Northern California,earthquake,,,,,reviewed,nc,brk
2010-03-06T08:46:24.020Z,2010,3,6,8,40.327,-124.705,us,California,Humboldt County,12.4,4.5,mwr,133,165.4,,,us,usp000h8tp,2015-01-28T12:47:00.405Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2010-03-06T08:47:37.870Z,2010,3,6,8,40.32,-124.733,us,California,Humboldt County,12.543,4.5,mh,6,293,5.654,0.07,ci,ci14597412,2016-03-10T05:53:51.443Z,"49km SW of Ferndale, CA",earthquake,4.68,31.61,,0,reviewed,ci,ci
2010-04-10T09:12:28.030Z,2010,4,10,9,32.6753333,-115.7581667,us,California,Imperial County,9.715,4.5,mw,45,55,0.00853,0.2,ci,ci10597061,2016-03-10T01:31:19.910Z,"20km WNW of Progreso, B.C., MX",earthquake,0.35,0.52,,0,reviewed,ci,ci
2011-01-12T08:51:03.600Z,2011,1,12,8,36.77,-121.499,us,California,San Benito County,4.756,4.5,mh,7,151,0.042,0.22,ci,ci10872533,2016-03-10T09:47:30.246Z,"9km SSE of San Juan Bautista, CA",earthquake,2.26,1.02,,0,reviewed,ci,ci
2011-03-01T02:19:46.900Z,2011,3,1,2,38.814,-122.818,us,California,Sonoma County,1.78,4.5,mh,5,243,1.139,0.74,ci,ci10900645,2016-03-10T08:22:18.610Z,"7km NW of The Geysers, CA",earthquake,21.87,27.08,,0,reviewed,ci,ci
2011-03-01T02:19:46.900Z,2011,3,1,2,38.814,-122.818,us,California,Sonoma County,1.78,4.5,mh,5,243,1.139,0.74,ci,ci10900645,2016-03-10T08:22:18.610Z,"7km NW of The Geysers, CA",earthquake,21.87,27.08,,0,reviewed,ci,ci
2011-08-25T05:07:52.290Z,2011,8,25,5,37.9468333,-77.9671667,us,Virginia,Louisa County,6.81,4.5,mlg,26,76,,0.51,se,se609218,2016-04-08T14:10:07.567Z,"9km SSE of Louisa, Virginia",earthquake,1.4,1.3,1.642,4,reviewed,se,se
2012-09-25T15:15:09.890Z,2012,9,25,15,39.168,-123.165,us,California,Mendocino County,11.5,4.5,mwr,136,124.9,,,us,usp000jsys,2015-01-28T07:57:38.061Z,Northern California,earthquake,,,,,reviewed,nc,brk
2013-03-14T09:09:23.300Z,2013,3,14,9,38.8123,-122.7862,us,California,Sonoma County,2.2,4.5,Mw,,21.6,0,0.07,nc,nc71954065,2016-03-11T12:37:01.583Z,"5km WSW of Cobb, California",earthquake,0.1,0.1,,7,reviewed,nc,nc
2013-08-03T02:25:49.900Z,2013,8,3,2,40.8082,-124.4018,us,California,Humboldt County,20.5,4.5,Mw,,216,0.19762936,0.09,nc,nc72042291,2015-01-28T07:12:01.697Z,"18km WNW of Bayview, California",earthquake,0.5,0.3,,5,reviewed,nc,nc
2013-12-07T18:10:24.590Z,2013,12,7,18,35.6073,-97.3863,us,Oklahoma,Oklahoma County,8.44,4.5,mwr,,,,1.63,us,usb000ldeh,2016-11-07T02:14:59.754Z,"9km ESE of Edmond, Oklahoma",earthquake,,3.9,0.039,,reviewed,tul,us
2014-01-12T20:24:46.700Z,2014,1,12,20,38.8135,-122.8162,us,California,Sonoma County,2.6,4.5,Mw,,25.2,0.00898315,0.05,nc,nc72141176,2016-07-19T21:56:09.838Z,"6km NW of The Geysers, California",earthquake,0.1,0.1,,10,reviewed,nc,nc
2015-07-27T18:12:15.400Z,2015,7,27,18,35.9889,-97.5717,us,Oklahoma,Logan County,5,4.5,mwr,,,,0.87,us,us200030gd,2016-09-07T13:20:38.815Z,"4km NNE of Crescent, Oklahoma",earthquake,2,4.3,0.037,69,reviewed,tul,us
2016-07-07T23:40:45.777Z,2016,7,7,23,38.6516,-118.7943,us,Nevada,Mineral County,9.1,4.5,ml,28,50.51,0.196,0.1551,nn,nn00550904,2016-09-02T21:36:42.040Z,"20km NW of Hawthorne, Nevada",earthquake,0.74,1.2,0.34,14,reviewed,nn,nn
2016-11-02T04:26:54.200Z,2016,11,2,4,36.3077,-96.6472,us,Oklahoma,Pawnee County,2.56,4.5,mwr,,65,0.136,0.62,us,us100073m6,2016-11-21T20:29:17.076Z,"14km ESE of Pawnee, Oklahoma",earthquake,1.2,6.7,0.037,70,reviewed,us,us
2016-08-28T21:20:52.090Z,2016,8,28,21,40.4365,-123.4078333,us,California,Trinity County,35.62,4.49,mw,35,64,0.09679,0.1,nc,nc72686711,2016-10-01T14:51:27.040Z,"23km SW of Hayfork, California",earthquake,0.27,0.59,,3,reviewed,nc,nc
2005-09-01T13:50:20.190Z,2005,9,1,13,33.1783333,-115.6328333,us,California,Imperial County,0.004,4.48,ml,24,77,0.009847,0.62,ci,ci14179292,2016-03-08T00:12:05.482Z,"12km WNW of Calipatria, CA",earthquake,0.76,1.54,0.132,308,reviewed,ci,ci
2015-01-22T09:09:16.708Z,2015,1,22,9,41.8833,-119.6332,us,Nevada,Washoe County,11.6954,4.48,ml,10,100.42,0.139,0.1541,nn,nn00478560,2015-04-24T16:54:59.040Z,"68km ESE of Lakeview, Oregon",earthquake,1.877,2.3053,0.33,9,reviewed,nn,nn
2016-08-04T04:55:35.040Z,2016,8,4,4,40.1538333,-120.2131667,us,California,Lassen County,6.87,4.48,mw,31,174,0.07481,0.06,nc,nc72670060,2016-10-19T04:52:23.040Z,"30km ESE of Janesville, California",earthquake,0.38,0.73,,6,reviewed,nc,nc
2004-03-17T23:53:05.000Z,2004,3,17,23,35.8758316,-121.1794968,us,California,Monterey County,8.901,4.47,mw,139,174,,2.41,ci,ci9992053,2016-11-10T00:29:02.290Z,"32km WNW of Lake Nacimiento, California",earthquake,4.48,8.17,,6,automatic,ci,ci
2005-09-22T20:24:04.880Z,2005,9,22,20,35.0338333,-119.0096667,us,California,Kern County,10.145,4.47,ml,62,39,,0.42,ci,ci14186608,2016-03-07T21:47:28.255Z,"12km NW of Grapevine, CA",earthquake,0.42,1.14,0.433,310,reviewed,ci,ci
2011-08-27T07:18:21.740Z,2011,8,27,7,36.5555,-121.255,us,California,San Benito County,4.928,4.46,ml,5,160,0.2592,0.15,ci,ci10998869,2016-03-10T21:10:08.167Z,"16km NNE of Soledad, CA",earthquake,0.36,31.61,0.15,135,reviewed,ci,ci
2012-08-08T06:23:34.160Z,2012,8,8,6,33.9048333,-117.7916667,us,California,Orange County,9.99,4.46,ml,163,16,0.07612,0.2,ci,ci15189073,2016-03-12T01:32:00.231Z,"3km NE of Yorba Linda, CA",earthquake,0.14,0.5,0.148,207,reviewed,ci,ci
2009-01-09T03:49:46.270Z,2009,1,9,3,34.1073333,-117.3041667,us,California,San Bernardino County,13.823,4.45,mw,132,19,,0.28,ci,ci10370141,2016-03-09T08:49:09.960Z,"3km SSW of San Bernardino, CA",earthquake,0.22,0.32,,6,reviewed,ci,ci
2011-05-03T21:41:49.820Z,2011,5,3,21,36.3953333,-117.8703333,us,California,Inyo County,0.46,4.45,ml,33,52,0.164,0.18,ci,ci14978940,2016-03-10T03:58:05.618Z,"18km NE of Olancha, CA",earthquake,0.34,0.69,0.134,207,reviewed,ci,ci
2012-08-06T07:35:49.380Z,2012,8,6,7,35.9755,-120.4825,us,California,Monterey County,14.531,4.45,mw,24,112,0.131,0.29,ci,ci15188353,2016-03-12T05:15:50.483Z,"10km NNW of Parkfield, CA",earthquake,0.9,31.61,,6,reviewed,ci,ci
2012-08-08T16:33:22.050Z,2012,8,8,16,33.9035,-117.7906667,us,California,Orange County,10.23,4.45,ml,162,15,0.07478,0.22,ci,ci15189281,2016-03-11T19:54:06.281Z,"3km NE of Yorba Linda, CA",earthquake,0.13,0.48,0.171,206,reviewed,ci,ci
2010-03-16T11:04:00.190Z,2010,3,16,11,33.9923333,-118.0816667,us,California,Los Angeles County,18.723,4.44,ml,122,23,,0.39,ci,ci14601172,2016-03-10T04:19:43.732Z,"2km NE of Pico Rivera, CA",earthquake,0.3,0.58,0.191,378,reviewed,ci,ci
2016-01-02T05:11:46.620Z,2016,1,2,5,40.3083333,-124.6871667,us,California,Humboldt County,14.67,4.44,mw,52,233,0.3083,0.24,nc,nc72572665,2016-03-28T22:09:33.040Z,"46km SW of Ferndale, California",earthquake,0.82,0.67,,4,reviewed,nc,nc
2001-07-20T12:53:07.530Z,2001,7,20,12,35.995,-117.8771667,us,California,Inyo County,2.314,4.43,ml,38,75,0.01679,0.18,ci,ci10992159,2016-04-02T17:50:54.359Z,"7km NNE of Little Lake, CA",earthquake,0.32,0.48,0.792,113,reviewed,ci,ci
2008-05-01T08:11:43.220Z,2008,5,1,8,35.4733333,-118.4253333,us,California,Kern County,4.798,4.43,ml,65,25,0.1817,0.27,ci,ci10321585,2016-03-09T00:01:06.736Z,"14km SSE of Bodfish, CA",earthquake,0.3,11.02,0.125,354,reviewed,ci,ci
2014-01-15T09:35:18.870Z,2014,1,15,9,34.143,-117.4425,us,California,San Bernardino County,2.934,4.43,mw,166,22,,0.19,ci,ci11413954,2016-03-12T06:01:11.249Z,"5km NNE of Fontana, CA",earthquake,0.15,0.41,,6,reviewed,ci,ci
2014-09-28T20:45:13.260Z,2014,9,28,20,36.6255,-120.8336667,us,California,San Benito County,7.64,4.43,mw,117,69,0.0498,0.12,nc,nc72316031,2016-03-11T17:04:11.601Z,"40km SSW of South Dos Palos, California",earthquake,0.16,0.33,,15,reviewed,nc,nc
2015-01-20T13:21:36.970Z,2015,1,20,13,36.4333333,-120.971,us,California,San Benito County,9.39,4.43,mw,98,58,0.03975,0.1,nc,nc72383481,2016-03-12T02:41:16.592Z,"27km ENE of Greenfield, California",earthquake,0.15,0.3,,6,reviewed,nc,nc
2000-12-24T01:04:21.870Z,2000,12,24,1,34.918,-119.02,us,California,Kern County,12.876,4.42,ml,0,29.5,0.06454,0.355,ci,ci9171679,2016-04-01T21:31:15.902Z,"9km WSW of Grapevine, CA",earthquake,,0.146,,212,reviewed,ci,ci
2005-01-06T14:35:27.680Z,2005,1,6,14,34.1238333,-117.4448333,us,California,San Bernardino County,6.148,4.42,ml,137,29,,0.28,ci,ci14116972,2016-03-07T23:36:18.497Z,"3km NNE of Fontana, CA",earthquake,0.18,0.57,0.237,130,reviewed,ci,ci
2005-10-18T07:31:03.470Z,2005,10,18,7,34.0121667,-116.7755,us,California,Riverside County,17.785,4.42,ml,93,18,0.179,0.26,ci,ci10148421,2016-03-07T23:54:35.668Z,"11km N of Cabazon, CA",earthquake,0.21,0.75,0.145,367,reviewed,ci,ci
2009-05-02T01:11:13.660Z,2009,5,2,1,34.0666667,-118.8825,us,California,Los Angeles County,13.911,4.42,ml,96,72,0.08831,0.4,ci,ci10403777,2016-03-09T17:10:46.215Z,"10km NW of Malibu, CA",earthquake,0.45,0.59,0.179,172,reviewed,ci,ci
2011-06-09T15:22:12.370Z,2011,6,9,15,32.663,-115.7365,us,California,Imperial County,15.053,4.42,ml,51,100,0.01608,0.44,ci,ci14998780,2016-03-10T07:02:40.369Z,"17km WNW of Progreso, B.C., MX",earthquake,0.76,0.71,0.165,200,reviewed,ci,ci
2003-12-25T11:50:02.560Z,2003,12,25,11,35.5476667,-120.8286667,us,California,San Luis Obispo County,4.591,4.41,ml,12,215,0.27,0.25,ci,ci9968977,2016-04-02T10:13:19.934Z,"11km W of Templeton, CA",earthquake,2.18,6.69,0.205,131,reviewed,ci,ci
2004-01-02T10:44:52.640Z,2004,1,2,10,35.7013321,-121.13517,us,California,San Luis Obispo County,6.369,4.41,ml,97,275,,0.02,ci,ci14018508,2016-04-02T13:42:08.903Z,"16km NNW of Cambria, CA",earthquake,4.17,11.4,0.22,15,automatic,ci,ci
2007-04-15T22:57:26.720Z,2007,4,15,22,32.6923333,-116.0565,us,California,Imperial County,7.703,4.41,ml,52,118,0.04979,0.29,ci,ci14285168,2016-03-08T18:55:49.519Z,"8km SW of Ocotillo, CA",earthquake,0.42,1.52,0.182,381,reviewed,ci,ci
2009-10-03T11:37:11.380Z,2009,10,3,11,36.3893333,-117.8673333,us,California,Inyo County,0.44,4.41,ml,36,50,0.1689,0.25,ci,ci14520900,2016-03-08T20:05:18.437Z,"17km NE of Olancha, CA",earthquake,0.38,0.86,0.123,398,reviewed,ci,ci
2010-01-15T08:23:27.340Z,2010,1,15,8,36.031,-117.843,us,California,Inyo County,0.103,4.41,ml,39,47,0.04496,0.19,ci,ci10527789,2016-03-10T16:17:00.705Z,"10km E of Coso Junction, CA",earthquake,0.3,0.6,0.111,369,reviewed,ci,ci
2000-01-10T21:41:27.130Z,2000,1,10,21,38.757,-122.913,us,California,Sonoma County,6.2,4.4,mwr,,,,,us,usp0009m0m,2014-11-07T01:09:19.064Z,Northern California,earthquake,,,,,reviewed,nc,brk
2000-01-30T14:46:51.310Z,2000,1,30,14,41.464,-109.679,us,Wyoming,Sweetwater County,1,4.4,mb,,,,1.06,us,usp0009muw,2014-11-07T01:09:22.827Z,Wyoming,rock burst,,,,10,reviewed,us,us
2000-12-02T15:34:15.370Z,2000,12,2,15,39.379,-120.451,us,California,Nevada County,14.3,4.4,mwr,99,,,,us,usp000a5d4,2015-01-28T05:54:50.043Z,Northern California,earthquake,,,,,reviewed,ren,brk
2000-12-05T22:54:54.500Z,2000,12,5,22,36.778,-121.379,us,California,San Benito County,9,4.4,mw,49,,,,us,usp000a5jv,2015-01-28T15:12:37.184Z,Central California,earthquake,,,,,reviewed,nc,brk
2000-12-08T07:41:11.430Z,2000,12,8,7,38.782,-122.767,us,California,Sonoma County,4.1,4.4,mwr,64,,,,us,usp000a5q4,2015-01-28T17:36:45.379Z,Northern California,earthquake,,,,,reviewed,nc,brk
2000-12-20T23:39:14.810Z,2000,12,20,23,40.99,-121.697,us,California,Shasta County,19.3,4.4,mwr,66,,,,us,usp000a6fd,2015-01-28T18:43:46.564Z,Northern California,earthquake,,,,,reviewed,nc,brk
2001-02-25T23:18:22.500Z,2001,2,25,23,37.333,-121.699,us,California,Santa Clara County,7.8,4.4,mwr,43,,,,us,usp000aad3,2015-01-28T03:10:33.656Z,Northern California,earthquake,,,,,reviewed,nc,brk
2001-12-14T09:41:05.840Z,2001,12,14,9,39.045,-123.121,us,California,Mendocino County,6.9,4.4,mw,40,,,,us,usp000auku,2015-01-28T21:00:31.636Z,Northern California,earthquake,,,,,reviewed,nc,brk
2002-05-04T13:56:33.250Z,2002,5,4,13,40.309,-124.523,us,California,Humboldt County,7.6,4.4,mwr,68,,,,us,usp000b3qk,2014-11-07T01:15:34.560Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2003-01-08T05:43:43.060Z,2003,1,8,5,40.379,-125.172,us,California,Humboldt County,2.7,4.4,mwr,55,,,,us,usp000bn85,2015-01-28T21:04:01.874Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2003-04-22T10:46:09.520Z,2003,4,22,10,40.585,-124.076,us,California,Humboldt County,28.5,4.4,mw,73,182.8,,,us,usp000bvrc,2015-01-28T08:53:39.481Z,Northern California,earthquake,,,,,reviewed,nc,brk
2003-08-26T02:29:55.310Z,2003,8,26,2,40.445,-124.676,us,California,Humboldt County,18.9,4.4,mwr,82,190.7,,,us,usp000c5yc,2015-01-28T20:35:18.184Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2003-12-22T19:30:09.000Z,2003,12,22,19,35.647,-121.026,us,California,San Luis Obispo County,8,4.4,ml,6,254.9,,,us,usp000cftd,2015-01-29T17:37:04.972Z,Central California,earthquake,,,,,reviewed,nc,nc
2004-03-22T12:09:56.460Z,2004,3,22,12,36.855,-104.851,us,New Mexico,Colfax County,5,4.4,mb,91,33.9,,1.11,us,usp000cqm5,2015-03-24T00:42:31.038Z,New Mexico,earthquake,,,,3,reviewed,us,us
2004-05-09T08:57:17.300Z,2004,5,9,8,34.3946667,-120.0223333,us,California,Santa Barbara County,3.91,4.4,ml,37,135,0.1376,0.34,ci,ci10006857,2016-04-02T16:43:09.245Z,"15km W of Isla Vista, CA",earthquake,0.66,0.87,0.189,120,reviewed,ci,ci
2004-06-30T12:21:45.400Z,2004,6,30,12,42.0793333,-120.2375,us,Oregon,Lake County,9.305,4.4,md,19,121,,0.23,uw,uw10616293,2016-07-23T02:07:31.250Z,Oregon,earthquake,0.941,1.23,0.04,0,reviewed,uw,uw
2004-10-09T03:45:49.050Z,2004,10,9,3,37.963665,-118.6535034,us,California,Mono County,5.484,4.4,ml,76,199,0.2557,0.18,ci,ci14098412,2016-04-02T07:16:12.318Z,"46km NE of Mammoth Lakes, CA",earthquake,1.44,18.76,0.328,7,reviewed,ci,ci
2005-05-10T20:21:10.500Z,2005,5,10,20,40.947,-121.757,us,California,Shasta County,18.3,4.4,mwr,99,37.2,,,us,usp000dqdy,2015-01-28T09:44:00.379Z,Northern California,earthquake,,,,,reviewed,nc,brk
2006-02-05T03:25:52.000Z,2006,2,5,3,44.69,-111.87,us,Montana,Beaverhead County,14,4.4,mwr,93,26.2,,,us,usp000e9gw,2015-03-24T00:46:39.973Z,western Montana,earthquake,,,,,reviewed,but,slm
2006-05-12T10:38:35.860Z,2006,5,12,10,38.843,-122.853,us,California,Sonoma County,2.6,4.4,mb,37,129.6,,,us,usp000egxw,2014-11-07T01:29:06.066Z,Northern California,earthquake,,,,2,reviewed,nc,us
2006-06-20T04:16:25.262Z,2006,6,20,4,37.2291,-114.6723,us,Nevada,Lincoln County,0,4.4,ml,6,292.69,0.822,0.1283,nn,nn00183504,2016-03-09T15:50:35.661Z,"45km SSW of Caliente, Nevada",earthquake,41.6,,,,reviewed,nn,nn
2006-10-24T14:26:42.050Z,2006,10,24,14,40.389,-125.07,us,California,Humboldt County,0.1,4.4,mwr,33,229.5,,,us,usp000evxt,2015-01-29T18:28:03.334Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2007-01-03T14:34:38.540Z,2007,1,3,14,37.067,-104.895,us,Colorado,Las Animas County,5,4.4,mwr,34,42.9,,0.93,us,usp000f1mr,2015-03-24T00:48:58.501Z,Colorado,earthquake,,,,,reviewed,us,slm
2007-01-24T13:42:52.740Z,2007,1,24,13,40.312,-124.585,us,California,Humboldt County,19.8,4.4,mwr,41,216.1,,,us,usp000f3g9,2014-11-07T01:31:27.044Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
2007-04-24T21:08:28.530Z,2007,4,24,21,38.795,-122.796,us,California,Sonoma County,2.5,4.4,mwr,29,126.9,,,us,usp000fah3,2015-01-28T10:52:34.280Z,Northern California,earthquake,,,,,reviewed,nc,brk
2007-05-08T15:46:49.110Z,2007,5,8,15,45.394,-112.13,us,Montana,Madison County,13.5,4.4,mwr,177,11.9,,,us,usp000fbhu,2015-03-24T01:39:19.914Z,western Montana,earthquake,,,,,reviewed,but,slm
2008-02-21T16:20:02.314Z,2008,2,21,16,41.205,-114.87,us,Nevada,Elko County,3.8,4.4,ml,8,145.03,0.375,0.1411,nn,nn00234637,2015-11-17T12:06:56.885Z,"13km NE of Wells, Nevada",earthquake,3.64,8.4,0.21,7,reviewed,nn,nn
2008-04-22T20:40:09.272Z,2008,4,22,20,41.2206,-114.8063,us,Nevada,Elko County,7.6,4.4,ml,13,96.31,0.065,0.1268,nn,nn00241973,2015-11-17T08:43:25.128Z,"17km NE of Wells, Nevada",earthquake,1.96,1.9,0.14,3,reviewed,nn,nn
2009-06-20T12:32:48.440Z,2009,6,20,12,35.6296667,-120.9428333,us,California,San Luis Obispo County,5.564,4.4,mh,7,115,0.1001,0.34,ci,ci14477200,2016-03-09T04:41:58.202Z,"12km SSW of Lake Nacimiento, CA",earthquake,1.71,31.61,,0,reviewed,ci,ci
2010-01-10T02:21:39.200Z,2010,1,10,2,40.609,-124.783,us,California,Humboldt County,12.756,4.4,mh,12,305,3.37,0.64,ci,ci14570684,2016-03-10T01:15:05.004Z,"44km W of Ferndale, CA",earthquake,31.04,30.63,,0,reviewed,ci,ci
2010-06-12T15:29:25.436Z,2010,6,12,15,37.4531,-117.5215,us,Nevada,Esmeralda County,5.3,4.4,ml,27,87.25,0.475,0.1332,nn,nn00312414,2016-03-10T16:53:24.715Z,"37km SW of Goldfield, Nevada",earthquake,1.51,2,0.28,9,reviewed,nn,nn
2010-08-16T12:05:17.100Z,2010,8,16,12,40.771,-125.147,us,California,Humboldt County,19.557,4.4,mh,15,336,4.795,39.88,ci,ci10779613,2016-03-10T05:06:11.524Z,"78km WNW of Ferndale, CA",earthquake,99,31.61,,0,reviewed,ci,ci
2010-10-05T15:15:25.700Z,2010,10,5,15,40.963,-124.831,us,California,Humboldt County,5.973,4.4,mh,9,299,0.6248,1.7,ci,ci14853580,2016-03-10T12:36:57.345Z,"58km WNW of Bayview, CA",earthquake,79.42,31.61,,0,reviewed,ci,ci
2010-10-13T14:06:30.000Z,2010,10,13,14,35.192,-97.32,us,Oklahoma,Cleveland County,13,4.4,mwc,152,26.9,,,us,usp000hn24,2016-05-03T15:53:56.487Z,Oklahoma,earthquake,,,,,reviewed,tul,gcmt
2010-10-24T17:43:59.540Z,2010,10,24,17,43.626,-110.374,us,Wyoming,Teton County,5,4.4,mwc,139,22.7,,1.14,us,usp000hngw,2015-03-24T01:41:12.349Z,Wyoming,earthquake,,,,,reviewed,us,gcmt
2011-04-05T07:05:26.000Z,2011,4,5,7,44.611,-112.087,us,Montana,Beaverhead County,12.1,4.4,mwr,207,20.4,,,us,usp000hzap,2015-01-28T19:35:38.793Z,western Montana,earthquake,,,,,reviewed,but,us
2011-04-17T00:45:37.303Z,2011,4,17,0,38.3925,-118.7398,us,Nevada,Mineral County,10.2,4.4,ml,20,56.39,0.291,0.1246,nn,nn00424006,2016-03-10T20:57:49.824Z,"17km SW of Hawthorne, Nevada",earthquake,1.7,2.2,1.16,4,reviewed,nn,nn
2011-10-01T07:07:00.890Z,2011,10,1,7,38.893,-118.766,us,Nevada,Mineral County,4.803,4.4,mh,0,,1.884,,ci,ci15057868,2016-03-10T19:22:37.648Z,"36km ESE of Yerington, NV",earthquake,,,,0,reviewed,ci,ci
2012-05-05T09:23:23.060Z,2012,5,5,9,38.796,-122.76,us,California,Sonoma County,2.8,4.4,mwr,119,105.8,,,us,usp000jk1c,2015-01-28T13:18:59.593Z,Northern California,earthquake,,,,,reviewed,nc,brk
2012-07-08T12:05:48.500Z,2012,7,8,12,39.48,-123.804,us,California,Mendocino County,7.801,4.4,mh,0,,0.7476,,ci,ci11133554,2016-03-11T14:04:39.557Z,"4km N of Fort Bragg, CA",earthquake,,,,0,reviewed,ci,ci
2012-09-14T11:53:16.590Z,2012,9,14,11,40.445,-124.168,us,California,Humboldt County,22.45,4.4,mh,6,334,3.672,0.2,ci,ci15215489,2016-03-11T14:11:09.833Z,"8km SW of Rio Dell, CA",earthquake,99,31.61,,0,reviewed,ci,ci
2013-04-16T06:56:29.700Z,2013,4,16,6,35.686,-97.089,us,Oklahoma,Lincoln County,6.2,4.4,mwr,108,26.7,,,us,usb000g7s8,2016-09-07T07:11:24.780Z,"12km ENE of Luther, Oklahoma",earthquake,,,,,reviewed,tul,us
2014-04-14T20:16:45.000Z,2014,4,14,20,44.6,-114.33,us,Idaho,Custer County,7.4,4.4,mwr,,,,1.3,us,usb000pkhs,2015-01-28T19:26:30.904Z,"13km NW of Challis, Idaho",earthquake,,3.7,0.034,85,reviewed,mb,us
2014-08-19T12:41:35.700Z,2014,8,19,12,35.7727,-97.4677,us,Oklahoma,Logan County,4.51,4.4,mwr,,104,,1.73,us,usb000s45z,2016-01-22T03:08:57.143Z,"12km SSW of Guthrie, Oklahoma",earthquake,,4.4,0.041,56,reviewed,tul,us
2015-07-20T20:19:03.400Z,2015,7,20,20,36.842,-98.2593,us,Oklahoma,Alfalfa County,4.079,4.4,mwr,,97,,1.43,us,us20002yq7,2016-11-17T12:29:10.886Z,"13km NE of Cherokee, Oklahoma",earthquake,3.8,3.7,0.045,48,reviewed,tul,us
2015-09-08T02:15:19.980Z,2015,9,8,2,38.6488,-118.8064,us,Nevada,Mineral County,6.2,4.4,ml,21,98.57,0.194,0.1093,nn,nn00509589,2015-12-05T01:40:35.040Z,"20km NW of Hawthorne, Nevada",earthquake,1.12,2,0.18,10,reviewed,nn,nn
2015-10-10T09:20:43.000Z,2015,10,10,9,36.7187,-97.9311,us,Oklahoma,Grant County,5.629,4.4,mwr,,58,,0.84,us,us10003mnu,2016-11-07T02:15:18.559Z,"20km WSW of Medford, Oklahoma",earthquake,3.2,4.1,0.031,103,reviewed,tul,us
2015-11-23T21:17:46.500Z,2015,11,23,21,36.8382,-98.2762,us,Oklahoma,Alfalfa County,5.028,4.4,mwr,,98,,0.67,us,us100040je,2016-02-18T04:48:51.040Z,"11km NE of Cherokee, Oklahoma",earthquake,2.3,3.7,0.04,60,reviewed,tul,us
2015-12-23T06:46:07.342Z,2015,12,23,6,39.4309,-119.7845,us,Nevada,Washoe County,9.7,4.4,ml,30,47.24,0.024,0.1587,nn,nn00523696,2016-08-04T05:16:26.377Z,"11km SSE of Reno, Nevada",earthquake,0.63,0.6,0.23,8,reviewed,nn,nn
2015-12-24T20:30:38.087Z,2015,12,24,20,41.8807,-119.5937,us,Nevada,Washoe County,11.3,4.4,ml,9,77.01,0.166,0.1394,nn,nn00523848,2016-03-18T01:12:59.040Z,"71km ESE of Lakeview, Oregon",earthquake,3.48,2.1,0.54,5,reviewed,nn,nn
2015-12-30T01:48:57.310Z,2015,12,30,1,34.191,-117.4131667,us,California,San Bernardino County,6.98,4.4,mw,173,23,0.08052,0.25,ci,ci37507576,2016-09-07T13:22:54.915Z,"4km SSW of Devore, CA",earthquake,0.14,0.51,,6,reviewed,ci,ci
2016-01-07T04:27:27.900Z,2016,1,7,4,36.486,-98.7412,us,Oklahoma,Woods County,7.093,4.4,mwr,,117,,0.68,us,us10004bz1,2016-11-07T02:15:35.927Z,"33km NW of Fairview, Oklahoma",earthquake,3.4,6.3,,25,reviewed,tul,slm
2016-01-07T08:37:11.100Z,2016,1,7,8,36.4754,-98.7342,us,Oklahoma,Woods County,6.647,4.4,mwr,,95,,0.6,us,us10004c1m,2016-03-28T22:09:44.040Z,"32km NW of Fairview, Oklahoma",earthquake,4.4,6.3,,25,reviewed,tul,slm
2016-07-09T02:04:27.400Z,2016,7,9,2,36.4638,-98.7584,us,Oklahoma,Woods County,7.242,4.4,mwr,,53,,0.47,us,us10006249,2016-09-08T01:50:24.040Z,"33km NW of Fairview, Oklahoma",earthquake,3.3,5.7,0.033,88,reviewed,tul,us
2002-04-05T08:02:56.050Z,2002,4,5,8,34.524,-116.2946667,us,California,San Bernardino County,4.548,4.39,ml,61,38.5,0.1231,0.24,ci,ci9775765,2016-04-01T22:55:32.515Z,"25km SSW of Ludlow, CA",earthquake,0.31,22.03,1.018,134,reviewed,ci,ci
2014-03-13T02:11:04.030Z,2014,3,13,2,36.1116667,-118.055,us,California,Tulare County,-1.316,4.39,mw,42,70,0.1351,0.15,ci,ci15475329,2016-09-02T02:18:14.060Z,"12km NW of Coso Junction, CA",earthquake,0.2,0.49,,6,reviewed,ci,ci
2014-03-17T13:25:36.870Z,2014,3,17,13,34.134,-118.4861667,us,California,Los Angeles County,9.245,4.39,mw,208,40,,0.28,ci,ci15476961,2016-09-02T01:53:10.140Z,"3km SSE of Encino, CA",earthquake,0.18,0.31,,6,reviewed,ci,ci
2016-01-06T14:42:34.880Z,2016,1,6,14,33.9585,-116.8883333,us,California,Riverside County,16.67,4.39,mw,136,12,0.05405,0.18,ci,ci37510616,2016-11-04T22:46:06.587Z,"4km NNW of Banning, CA",earthquake,0.11,0.27,,6,reviewed,ci,ci
